source	target	MI	distance	row_num	interaction_type
ENSG00000125875	ENSG00000149474	0.127118	17702638	15576	Inter-Cytoband
ENSG00000087302	ENSG00000165501	0.127117	2390778	15577	Inter-Cytoband
ENSG00000110711	ENSG00000172932	0.127117	194494	15578	Intra-Cytoband
ENSG00000132406	ENSG00000174227	0.127113	3736332	15579	Intra-Cytoband
ENSG00000104671	ENSG00000172748	0.127111	29924160	15580	Inter-Cytoband
ENSG00000099899	ENSG00000100029	0.127103	10464759	15581	Inter-Cytoband
ENSG00000143179	ENSG00000175970	0.1271	NA	15582	Trans
ENSG00000129235	ENSG00000154957	0.127094	5336681	15583	Inter-Cytoband
ENSG00000110367	ENSG00000137656	0.127092	1999596	15584	Intra-Cytoband
ENSG00000125434	ENSG00000175826	0.127092	1044172	15585	Intra-Cytoband
ENSG00000136878	ENSG00000167118	0.127091	1463379	15586	Intra-Cytoband
ENSG00000125835	ENSG00000132646	0.127089	2653319	15587	Inter-Cytoband
ENSG00000132153	ENSG00000185219	0.127089	3371189	15588	Intra-Cytoband
ENSG00000103363	ENSG00000167965	0.127087	567166	15589	Intra-Cytoband
ENSG00000172273	ENSG00000256269	0.127083	36721	15590	Intra-Cytoband
ENSG00000090520	ENSG00000145050	0.127077	135182356	15591	Inter-Cytoband
ENSG00000141933	ENSG00000280071	0.127077	NA	15592	Trans
ENSG00000149313	ENSG00000178105	0.127068	2589524	15593	Intra-Cytoband
ENSG00000075785	ENSG00000177646	0.127062	153474	15594	Intra-Cytoband
ENSG00000114302	ENSG00000114650	0.127059	1330903	15595	Intra-Cytoband
ENSG00000048544	ENSG00000112640	0.127056	777698	15596	Intra-Cytoband
ENSG00000055609	ENSG00000105983	0.127054	4534024	15597	Inter-Cytoband
ENSG00000065613	ENSG00000148840	0.127054	1834207	15598	Inter-Cytoband
ENSG00000006695	ENSG00000132383	0.127053	12239794	15599	Inter-Cytoband
ENSG00000103274	ENSG00000131652	0.127046	7719759	15600	Inter-Cytoband
ENSG00000101191	ENSG00000101199	0.127045	395047	15601	Intra-Cytoband
ENSG00000106246	ENSG00000160917	0.127039	22183	15603	Intra-Cytoband
ENSG00000076201	ENSG00000163832	0.127039	114629	15602	Intra-Cytoband
ENSG00000166037	ENSG00000168876	0.127037	1296336	15604	Intra-Cytoband
ENSG00000118655	ENSG00000198799	0.127036	831932	15605	Intra-Cytoband
ENSG00000100105	ENSG00000100353	0.127034	5185046	15606	Inter-Cytoband
ENSG00000062725	ENSG00000197170	0.127029	6894767	15607	Inter-Cytoband
ENSG00000133028	ENSG00000141504	0.127026	3046240	15608	Intra-Cytoband
ENSG00000100324	ENSG00000215193	0.127024	21321821	15609	Inter-Cytoband
ENSG00000132510	ENSG00000177370	0.127023	6842787	15610	Inter-Cytoband
ENSG00000111229	ENSG00000111231	0.127021	17659	15611	Intra-Cytoband
ENSG00000118046	ENSG00000181588	0.127021	377111	15612	Intra-Cytoband
ENSG00000092330	ENSG00000100938	0.127019	7221	15613	Intra-Cytoband
ENSG00000038219	ENSG00000125386	0.127015	11032107	15615	Inter-Cytoband
ENSG00000011260	ENSG00000136444	0.127015	781728	15614	Intra-Cytoband
ENSG00000155085	ENSG00000197498	0.127015	1489159	15616	Intra-Cytoband
ENSG00000110717	ENSG00000149716	0.127011	1622459	15617	Inter-Cytoband
ENSG00000157741	ENSG00000179562	0.127011	11649738	15618	Inter-Cytoband
ENSG00000131469	ENSG00000136942	0.127007	NA	15619	Trans
ENSG00000166579	ENSG00000167842	0.127003	2926846	15620	Inter-Cytoband
ENSG00000172830	ENSG00000174516	0.126995	837121	15621	Intra-Cytoband
ENSG00000145833	ENSG00000153015	0.12699	69989841	15622	Inter-Cytoband
ENSG00000175826	ENSG00000196544	0.126989	944742	15623	Intra-Cytoband
ENSG00000005483	ENSG00000166508	0.126985	4921451	15624	Inter-Cytoband
ENSG00000114388	ENSG00000114904	0.126984	2361119	15626	Inter-Cytoband
ENSG00000101639	ENSG00000154845	0.126984	3444571	15625	Inter-Cytoband
ENSG00000057663	ENSG00000112701	0.126983	30443914	15627	Inter-Cytoband
ENSG00000101751	ENSG00000119541	0.126982	9119786	15628	Inter-Cytoband
ENSG00000163818	ENSG00000163938	0.126976	6857840	15630	Inter-Cytoband
ENSG00000151338	ENSG00000183032	0.126976	519482	15629	Intra-Cytoband
ENSG00000131381	ENSG00000206562	0.126975	311202	15631	Intra-Cytoband
ENSG00000100614	ENSG00000139977	0.126969	2855208	15632	Inter-Cytoband
ENSG00000080986	ENSG00000112984	0.126968	NA	15633	Trans
ENSG00000101782	ENSG00000152234	0.126968	22627425	15634	Inter-Cytoband
ENSG00000125107	ENSG00000159579	0.126964	1333814	15635	Inter-Cytoband
ENSG00000110448	ENSG00000182866	0.126962	NA	15636	Trans
ENSG00000100888	ENSG00000155463	0.126959	1381328	15637	Intra-Cytoband
ENSG00000040633	ENSG00000175826	0.126951	8563	15638	Intra-Cytoband
ENSG00000074266	ENSG00000110172	0.126949	3956616	15639	Inter-Cytoband
ENSG00000099942	ENSG00000100324	0.126942	18482315	15640	Inter-Cytoband
ENSG00000003249	ENSG00000089597	0.126941	NA	15641	Trans
ENSG00000078747	ENSG00000088298	0.126938	752122	15643	Intra-Cytoband
ENSG00000075336	ENSG00000134046	0.126938	19996910	15642	Inter-Cytoband
ENSG00000141510	ENSG00000167721	0.126938	5339276	15645	Inter-Cytoband
ENSG00000110048	ENSG00000168496	0.126938	2218239	15644	Inter-Cytoband
ENSG00000081177	ENSG00000100591	0.126936	8266359	15646	Inter-Cytoband
ENSG00000073169	ENSG00000130638	0.126935	4529181	15648	Inter-Cytoband
ENSG00000038358	ENSG00000140829	0.126935	4220539	15647	Inter-Cytoband
ENSG00000105953	ENSG00000146676	0.126935	269721	15650	Intra-Cytoband
ENSG00000100711	ENSG00000256053	0.126935	152768	15649	Intra-Cytoband
ENSG00000079999	ENSG00000129347	0.126934	66958	15652	Intra-Cytoband
ENSG00000130177	ENSG00000136146	0.126934	66181564	15654	Inter-Cytoband
ENSG00000003756	ENSG00000164091	0.126934	2165513	15651	Inter-Cytoband
ENSG00000109390	ENSG00000164162	0.126934	5565028	15653	Inter-Cytoband
ENSG00000178896	ENSG00000180900	0.126934	287706	15655	Intra-Cytoband
ENSG00000108509	ENSG00000125434	0.126933	3319771	15656	Inter-Cytoband
ENSG00000086061	ENSG00000116161	0.126929	NA	15657	Trans
ENSG00000091542	ENSG00000183011	0.126928	10326393	15658	Inter-Cytoband
ENSG00000184743	ENSG00000204922	0.126928	953814	15659	Inter-Cytoband
ENSG00000112984	ENSG00000137807	0.126926	NA	15660	Trans
ENSG00000141378	ENSG00000170836	0.126926	925547	15661	Inter-Cytoband
ENSG00000127804	ENSG00000141503	0.126924	2427826	15662	Inter-Cytoband
ENSG00000141759	ENSG00000177150	0.126924	66307464	15663	Inter-Cytoband
ENSG00000092531	ENSG00000103994	0.126921	78410	15664	Intra-Cytoband
ENSG00000100105	ENSG00000138942	0.126921	165621	15665	Intra-Cytoband
ENSG00000132388	ENSG00000180787	0.126921	808989	15666	Intra-Cytoband
ENSG00000100393	ENSG00000185721	0.126919	9692263	15667	Inter-Cytoband
ENSG00000104897	ENSG00000115286	0.126917	852977	15669	Intra-Cytoband
ENSG00000074319	ENSG00000129084	0.126917	3963462	15668	Inter-Cytoband
ENSG00000149554	ENSG00000180425	0.126917	11233693	15671	Inter-Cytoband
ENSG00000156304	ENSG00000205581	0.126917	7671282	15672	Inter-Cytoband
ENSG00000130638	ENSG00000213923	0.126917	7381107	15670	Inter-Cytoband
ENSG00000120451	ENSG00000172375	0.126915	11773238	15673	Inter-Cytoband
ENSG00000152234	ENSG00000186496	0.126911	10713551	15674	Inter-Cytoband
ENSG00000132825	ENSG00000196227	0.126909	2904	15675	Intra-Cytoband
ENSG00000114316	ENSG00000172939	0.126908	11112742	15676	Inter-Cytoband
ENSG00000173875	ENSG00000197044	0.126908	843918	15677	Inter-Cytoband
ENSG00000121680	ENSG00000175224	0.126899	707858	15678	Intra-Cytoband
ENSG00000132341	ENSG00000176915	0.126899	1853624	15679	Intra-Cytoband
ENSG00000100372	ENSG00000100410	0.126893	690087	15680	Intra-Cytoband
ENSG00000142556	ENSG00000256683	0.126885	48422	15681	Intra-Cytoband
ENSG00000141522	ENSG00000169689	0.126883	150981	15682	Intra-Cytoband
ENSG00000104823	ENSG00000105197	0.126877	664990	15683	Intra-Cytoband
ENSG00000155256	ENSG00000171160	0.126877	122568	15684	Intra-Cytoband
ENSG00000147535	ENSG00000165046	0.126876	123077	15685	Intra-Cytoband
ENSG00000108590	ENSG00000180626	0.126874	1463779	15686	Inter-Cytoband
ENSG00000147439	ENSG00000168078	0.126872	5189202	15687	Inter-Cytoband
ENSG00000140157	ENSG00000198146	0.126869	12139700	15688	Inter-Cytoband
ENSG00000110080	ENSG00000134910	0.126867	763928	15689	Intra-Cytoband
ENSG00000128563	ENSG00000160908	0.126865	2877353	15690	Intra-Cytoband
ENSG00000132510	ENSG00000183011	0.126861	16781	15691	Intra-Cytoband
ENSG00000125445	ENSG00000169727	0.12686	6789017	15692	Inter-Cytoband
ENSG00000111540	ENSG00000166908	0.126856	1617261	15693	Inter-Cytoband
ENSG00000151498	ENSG00000170322	0.126855	4389859	15694	Inter-Cytoband
ENSG00000112592	ENSG00000146457	0.126851	10828717	15695	Inter-Cytoband
ENSG00000156170	ENSG00000175895	0.126842	238037	15696	Intra-Cytoband
ENSG00000163909	ENSG00000179772	0.12684	NA	15697	Trans
ENSG00000076382	ENSG00000166851	0.126837	NA	15698	Trans
ENSG00000088930	ENSG00000149474	0.12683	3165186	15699	Inter-Cytoband
ENSG00000126787	ENSG00000137804	0.126827	NA	15701	Trans
ENSG00000103248	ENSG00000158545	0.126827	2040205	15700	Inter-Cytoband
ENSG00000135426	ENSG00000163751	0.126827	NA	15702	Trans
ENSG00000103932	ENSG00000137770	0.126821	2910058	15703	Inter-Cytoband
ENSG00000090487	ENSG00000166233	0.126819	7511305	15704	Inter-Cytoband
ENSG00000128563	ENSG00000197037	0.126818	2746926	15705	Intra-Cytoband
ENSG00000075856	ENSG00000084112	0.126813	255612	15706	Inter-Cytoband
ENSG00000135093	ENSG00000136045	0.126812	1337357	15707	Inter-Cytoband
ENSG00000108848	ENSG00000154945	0.126807	26354	15708	Intra-Cytoband
ENSG00000108509	ENSG00000177370	0.126805	3970875	15709	Inter-Cytoband
ENSG00000055130	ENSG00000133606	0.126797	8244874	15710	Inter-Cytoband
ENSG00000151092	ENSG00000170248	0.126797	8079408	15711	Inter-Cytoband
ENSG00000010322	ENSG00000114742	0.126794	13403120	15712	Inter-Cytoband
ENSG00000149480	ENSG00000149541	0.126794	22082	15713	Intra-Cytoband
ENSG00000166851	ENSG00000198826	0.126793	NA	15714	Trans
ENSG00000068028	ENSG00000198218	0.126792	1300075	15715	Intra-Cytoband
ENSG00000143179	ENSG00000274211	0.126788	NA	15716	Trans
ENSG00000104613	ENSG00000129422	0.126787	2173345	15717	Inter-Cytoband
ENSG00000110768	ENSG00000152219	0.126786	12000756	15718	Inter-Cytoband
ENSG00000104731	ENSG00000141002	0.126783	2177085	15719	Inter-Cytoband
ENSG00000110619	ENSG00000198730	0.126782	7750065	15720	Intra-Cytoband
ENSG00000126524	ENSG00000241258	0.126781	873073	15721	Intra-Cytoband
ENSG00000125447	ENSG00000125450	0.12678	30940	15722	Intra-Cytoband
ENSG00000074603	ENSG00000140395	0.126779	12835372	15723	Inter-Cytoband
ENSG00000103043	ENSG00000166747	0.126774	1041561	15724	Intra-Cytoband
ENSG00000071243	ENSG00000106025	0.126772	163429	15725	Intra-Cytoband
ENSG00000072571	ENSG00000109674	0.12677	NA	15726	Trans
ENSG00000088812	ENSG00000125885	0.12677	2479612	15727	Inter-Cytoband
ENSG00000101266	ENSG00000177732	0.12677	146903	15728	Intra-Cytoband
ENSG00000160993	ENSG00000166526	0.126765	2392205	15730	Intra-Cytoband
ENSG00000100151	ENSG00000184708	0.126765	6619334	15729	Inter-Cytoband
ENSG00000159842	ENSG00000167840	0.126761	4102023	15732	Inter-Cytoband
ENSG00000130725	ENSG00000182318	0.126761	228693	15731	Intra-Cytoband
ENSG00000064419	ENSG00000160908	0.12676	29467661	15733	Inter-Cytoband
ENSG00000148300	ENSG00000167118	0.126756	5034740	15734	Inter-Cytoband
ENSG00000125482	ENSG00000130717	0.126755	851747	15736	Intra-Cytoband
ENSG00000002330	ENSG00000173457	0.126755	25350	15735	Intra-Cytoband
ENSG00000005194	ENSG00000140854	0.126751	307561	15737	Intra-Cytoband
ENSG00000132361	ENSG00000175826	0.126751	4554205	15738	Inter-Cytoband
ENSG00000109083	ENSG00000132591	0.126746	526613	15739	Intra-Cytoband
ENSG00000103168	ENSG00000158545	0.126744	4392534	15740	Inter-Cytoband
ENSG00000066926	ENSG00000152234	0.126734	11468035	15741	Inter-Cytoband
ENSG00000137764	ENSG00000169118	0.126732	3377192	15742	Inter-Cytoband
ENSG00000169683	ENSG00000185298	0.12673	356938	15743	Intra-Cytoband
ENSG00000103550	ENSG00000174628	0.126729	14522	15744	Intra-Cytoband
ENSG00000013392	ENSG00000083097	0.126727	125713	15745	Intra-Cytoband
ENSG00000134440	ENSG00000167306	0.126719	7777843	15746	Inter-Cytoband
ENSG00000171970	ENSG00000175691	0.126711	32320	15747	Intra-Cytoband
ENSG00000140553	ENSG00000181991	0.126706	2462727	15748	Inter-Cytoband
ENSG00000136738	ENSG00000241058	0.126704	901436	15749	Inter-Cytoband
ENSG00000099817	ENSG00000104969	0.1267	1668135	15750	Intra-Cytoband
ENSG00000157500	ENSG00000247596	0.1267	4999116	15751	Inter-Cytoband
ENSG00000086848	ENSG00000150455	0.126695	14500870	15752	Inter-Cytoband
ENSG00000088256	ENSG00000133275	0.126694	1153261	15753	Intra-Cytoband
ENSG00000021776	ENSG00000128731	0.126687	6740742	15754	Inter-Cytoband
ENSG00000128165	ENSG00000130489	0.126687	42012	15755	Intra-Cytoband
ENSG00000167842	ENSG00000213859	0.126687	1865604	15756	Inter-Cytoband
ENSG00000131148	ENSG00000132612	0.126686	16460402	15757	Inter-Cytoband
ENSG00000159210	ENSG00000167085	0.126685	474733	15758	Inter-Cytoband
ENSG00000136381	ENSG00000159322	0.126682	5686062	15759	Inter-Cytoband
ENSG00000163939	ENSG00000211456	0.126679	6856296	15760	Inter-Cytoband
ENSG00000142166	ENSG00000157540	0.126678	4041096	15761	Inter-Cytoband
ENSG00000086232	ENSG00000146587	0.126676	976423	15762	Intra-Cytoband
ENSG00000135486	ENSG00000136938	0.126673	NA	15763	Trans
ENSG00000034713	ENSG00000197912	0.126671	13924368	15764	Inter-Cytoband
ENSG00000129219	ENSG00000159842	0.126668	3803578	15765	Inter-Cytoband
ENSG00000135686	ENSG00000141084	0.126666	16925459	15767	Inter-Cytoband
ENSG00000074755	ENSG00000174238	0.126666	2486727	15766	Inter-Cytoband
ENSG00000014123	ENSG00000083099	0.126665	6953451	15768	Inter-Cytoband
ENSG00000104660	ENSG00000186918	0.126664	1749813	15769	Inter-Cytoband
ENSG00000151923	ENSG00000165660	0.126662	5229983	15771	Inter-Cytoband
ENSG00000111875	ENSG00000168438	0.126662	8714079	15770	Inter-Cytoband
ENSG00000169217	ENSG00000169221	0.126662	6336	15772	Intra-Cytoband
ENSG00000196417	ENSG00000204604	0.126655	551785	15774	Inter-Cytoband
ENSG00000062370	ENSG00000267680	0.126655	232216	15773	Intra-Cytoband
ENSG00000168092	ENSG00000186174	0.126652	1749608	15776	Intra-Cytoband
ENSG00000099999	ENSG00000187860	0.126652	12176	15775	Intra-Cytoband
ENSG00000170425	ENSG00000214941	0.126652	31643	15777	Intra-Cytoband
ENSG00000155016	ENSG00000164023	0.126648	106806	15779	Intra-Cytoband
ENSG00000004975	ENSG00000167842	0.126648	1739056	15778	Inter-Cytoband
ENSG00000005483	ENSG00000048405	0.126646	22332611	15780	Inter-Cytoband
ENSG00000089009	ENSG00000144713	0.126646	NA	15781	Trans
ENSG00000179454	ENSG00000196792	0.126644	14030520	15782	Inter-Cytoband
ENSG00000179526	ENSG00000185730	0.126643	808957	15783	Intra-Cytoband
ENSG00000105520	ENSG00000183401	0.126639	10702	15784	Intra-Cytoband
ENSG00000040531	ENSG00000108561	0.126636	1796309	15785	Intra-Cytoband
ENSG00000102898	ENSG00000166595	0.126633	914677	15786	Intra-Cytoband
ENSG00000132388	ENSG00000183011	0.12663	3587426	15787	Inter-Cytoband
ENSG00000067900	ENSG00000175354	0.126626	8161428	15788	Inter-Cytoband
ENSG00000092531	ENSG00000103978	0.126623	280781	15789	Intra-Cytoband
ENSG00000104660	ENSG00000104689	0.126623	6904946	15791	Inter-Cytoband
ENSG00000100304	ENSG00000159307	0.126623	30661	15790	Intra-Cytoband
ENSG00000186635	ENSG00000214530	0.126621	69660	15792	Intra-Cytoband
ENSG00000057608	ENSG00000108094	0.12662	29243328	15793	Inter-Cytoband
ENSG00000155085	ENSG00000196591	0.126613	4440172	15794	Intra-Cytoband
ENSG00000132603	ENSG00000141084	0.126609	1614930	15795	Intra-Cytoband
ENSG00000159131	ENSG00000198862	0.126607	4575787	15796	Inter-Cytoband
ENSG00000120451	ENSG00000172273	0.126602	11753849	15797	Inter-Cytoband
ENSG00000141646	ENSG00000176624	0.126601	146156	15798	Intra-Cytoband
ENSG00000121060	ENSG00000159792	0.126598	NA	15800	Trans
ENSG00000083828	ENSG00000178935	0.126598	34186	15799	Intra-Cytoband
ENSG00000100246	ENSG00000100380	0.126597	2046027	15801	Inter-Cytoband
ENSG00000086232	ENSG00000164828	0.126595	5205629	15802	Inter-Cytoband
ENSG00000160908	ENSG00000168090	0.126595	602435	15803	Intra-Cytoband
ENSG00000006695	ENSG00000170310	0.126594	4819025	15804	Inter-Cytoband
ENSG00000023318	ENSG00000106803	0.126592	757115	15805	Inter-Cytoband
ENSG00000133313	ENSG00000141385	0.126591	62166872	15806	Inter-Cytoband
ENSG00000174516	ENSG00000174684	0.126591	120955	15807	Intra-Cytoband
ENSG00000140575	ENSG00000196391	0.126586	35973	15808	Intra-Cytoband
ENSG00000175602	ENSG00000188290	0.126585	NA	15809	Trans
ENSG00000126945	ENSG00000196440	0.126582	9992	15810	Intra-Cytoband
ENSG00000167797	ENSG00000172932	0.126581	217950	15811	Intra-Cytoband
ENSG00000063177	ENSG00000105373	0.126574	869806	15812	Intra-Cytoband
ENSG00000079313	ENSG00000133243	0.126573	170192	15813	Intra-Cytoband
ENSG00000133028	ENSG00000187624	0.126573	10262147	15814	Inter-Cytoband
ENSG00000134153	ENSG00000159459	0.126572	8858880	15815	Inter-Cytoband
ENSG00000119574	ENSG00000133265	0.126571	3251299	15816	Inter-Cytoband
ENSG00000082212	ENSG00000141642	0.126567	89257	15817	Intra-Cytoband
ENSG00000149547	ENSG00000152404	0.126567	18242871	15818	Inter-Cytoband
ENSG00000100425	ENSG00000205593	0.126565	535747	15819	Intra-Cytoband
ENSG00000091542	ENSG00000154803	0.126561	970866	15820	Intra-Cytoband
ENSG00000114098	ENSG00000163755	0.12656	10942336	15821	Inter-Cytoband
ENSG00000136827	ENSG00000167130	0.126558	731844	15823	Intra-Cytoband
ENSG00000108509	ENSG00000167842	0.126558	518293	15822	Intra-Cytoband
ENSG00000136146	ENSG00000139687	0.126557	250403	15824	Intra-Cytoband
ENSG00000139613	ENSG00000185189	0.126554	NA	15825	Trans
ENSG00000104714	ENSG00000168476	0.126548	21523274	15826	Inter-Cytoband
ENSG00000241852	ENSG00000254093	0.126547	11834638	15827	Inter-Cytoband
ENSG00000134508	ENSG00000141452	0.126544	368906	15829	Intra-Cytoband
ENSG00000108561	ENSG00000174292	0.126544	1947757	15828	Inter-Cytoband
ENSG00000182934	ENSG00000196323	0.126543	3963758	15830	Inter-Cytoband
ENSG00000006744	ENSG00000108474	0.126542	3224800	15831	Inter-Cytoband
ENSG00000204287	ENSG00000231389	0.126541	624727	15832	Intra-Cytoband
ENSG00000141503	ENSG00000167740	0.126537	690220	15834	Intra-Cytoband
ENSG00000132478	ENSG00000181038	0.126537	942059	15833	Intra-Cytoband
ENSG00000168439	ENSG00000173264	0.126536	84790	15835	Intra-Cytoband
ENSG00000149792	ENSG00000174276	0.126534	5780	15836	Intra-Cytoband
ENSG00000158636	ENSG00000159063	0.126523	1656013	15838	Inter-Cytoband
ENSG00000114388	ENSG00000173402	0.126523	878627	15837	Intra-Cytoband
ENSG00000068745	ENSG00000164068	0.126522	1001496	15839	Intra-Cytoband
ENSG00000074695	ENSG00000166562	0.126521	188346	15840	Intra-Cytoband
ENSG00000074621	ENSG00000137764	0.12652	1931343	15841	Inter-Cytoband
ENSG00000127980	ENSG00000161057	0.126518	10857234	15842	Inter-Cytoband
ENSG00000108523	ENSG00000141127	0.126517	13900077	15843	Inter-Cytoband
ENSG00000105793	ENSG00000187257	0.126515	12638780	15844	Inter-Cytoband
ENSG00000068308	ENSG00000102100	0.126514	18848	15845	Intra-Cytoband
ENSG00000096070	ENSG00000156711	0.126505	68935	15846	Intra-Cytoband
ENSG00000088451	ENSG00000125304	0.126501	4872260	15847	Inter-Cytoband
ENSG00000170632	ENSG00000221909	0.126499	3528573	15848	Intra-Cytoband
ENSG00000174282	ENSG00000178971	0.126497	765455	15849	Intra-Cytoband
ENSG00000128989	ENSG00000138592	0.126493	2122665	15850	Intra-Cytoband
ENSG00000129071	ENSG00000163913	0.12649	9092	15851	Intra-Cytoband
ENSG00000040633	ENSG00000197879	0.126488	5770842	15852	Inter-Cytoband
ENSG00000164091	ENSG00000232112	0.126487	3814164	15853	Inter-Cytoband
ENSG00000177427	ENSG00000205544	0.126486	10857559	15854	Inter-Cytoband
ENSG00000174282	ENSG00000187624	0.126485	7049039	15855	Inter-Cytoband
ENSG00000065427	ENSG00000103051	0.12648	5146906	15856	Inter-Cytoband
ENSG00000009307	ENSG00000116489	0.126476	2097740	15857	Intra-Cytoband
ENSG00000078246	ENSG00000139180	0.126471	1771872	15858	Inter-Cytoband
ENSG00000132475	ENSG00000132478	0.126466	8337	15859	Intra-Cytoband
ENSG00000147364	ENSG00000180190	0.126465	83364	15860	Intra-Cytoband
ENSG00000133316	ENSG00000185475	0.126462	44927	15861	Intra-Cytoband
ENSG00000075218	ENSG00000089685	0.126461	NA	15862	Trans
ENSG00000078061	ENSG00000180182	0.126461	6912794	15863	Inter-Cytoband
ENSG00000092330	ENSG00000129460	0.12646	769955	15864	Inter-Cytoband
ENSG00000137216	ENSG00000172432	0.12646	521598	15865	Intra-Cytoband
ENSG00000006695	ENSG00000141499	0.126459	6383425	15866	Inter-Cytoband
ENSG00000105819	ENSG00000135241	0.126456	5173000	15867	Inter-Cytoband
ENSG00000106993	ENSG00000205808	0.126455	17244	15868	Intra-Cytoband
ENSG00000110274	ENSG00000196323	0.126445	12912120	15869	Inter-Cytoband
ENSG00000106263	ENSG00000106608	0.126443	41521808	15871	Inter-Cytoband
ENSG00000017797	ENSG00000128789	0.126443	3183034	15870	Inter-Cytoband
ENSG00000103356	ENSG00000184857	0.126437	14741630	15872	Inter-Cytoband
ENSG00000110497	ENSG00000149187	0.126434	1069519	15873	Intra-Cytoband
ENSG00000032742	ENSG00000165480	0.126432	586526	15874	Intra-Cytoband
ENSG00000143314	ENSG00000163468	0.126431	428335	15875	Inter-Cytoband
ENSG00000054611	ENSG00000100225	0.126428	14287941	15876	Inter-Cytoband
ENSG00000039650	ENSG00000088038	0.126425	4277835	15877	Inter-Cytoband
ENSG00000160695	ENSG00000172375	0.126425	34506	15878	Intra-Cytoband
ENSG00000100348	ENSG00000180957	0.126418	8615367	15879	Inter-Cytoband
ENSG00000134910	ENSG00000167283	0.126415	7190558	15880	Inter-Cytoband
ENSG00000161920	ENSG00000205544	0.126414	2671547	15881	Inter-Cytoband
ENSG00000182774	ENSG00000182899	0.126411	NA	15882	Trans
ENSG00000101181	ENSG00000101199	0.126408	1089756	15883	Intra-Cytoband
ENSG00000167220	ENSG00000186496	0.126407	11740706	15884	Inter-Cytoband
ENSG00000007168	ENSG00000125434	0.126402	5694553	15885	Inter-Cytoband
ENSG00000119523	ENSG00000136897	0.126401	2171207	15886	Inter-Cytoband
ENSG00000134690	ENSG00000166851	0.126399	NA	15887	Trans
ENSG00000154803	ENSG00000177731	0.126396	1032624	15888	Intra-Cytoband
ENSG00000167280	ENSG00000182473	0.126396	2993922	15889	Inter-Cytoband
ENSG00000126814	ENSG00000139974	0.126393	9663	15890	Intra-Cytoband
ENSG00000132383	ENSG00000177602	0.12639	1894201	15891	Inter-Cytoband
ENSG00000065150	ENSG00000102606	0.126385	13160901	15892	Inter-Cytoband
ENSG00000154957	ENSG00000170291	0.126385	4726023	15893	Inter-Cytoband
ENSG00000153339	ENSG00000186812	0.126384	3411857	15894	Inter-Cytoband
ENSG00000087191	ENSG00000197170	0.126382	3510764	15895	Inter-Cytoband
ENSG00000108518	ENSG00000174292	0.126381	2434882	15896	Inter-Cytoband
ENSG00000078674	ENSG00000254093	0.12638	7157877	15897	Inter-Cytoband
ENSG00000070367	ENSG00000087302	0.126377	5211032	15898	Inter-Cytoband
ENSG00000166855	ENSG00000166938	0.126374	1144998	15899	Intra-Cytoband
ENSG00000052749	ENSG00000173145	0.126371	3023132	15900	Inter-Cytoband
ENSG00000119421	ENSG00000167118	0.126369	6227261	15901	Inter-Cytoband
ENSG00000135249	ENSG00000221909	0.126369	5985777	15902	Inter-Cytoband
ENSG00000154957	ENSG00000181284	0.126366	4541996	15903	Inter-Cytoband
ENSG00000124177	ENSG00000132824	0.126365	3094120	15904	Inter-Cytoband
ENSG00000106628	ENSG00000122515	0.12636	633900	15905	Intra-Cytoband
ENSG00000054611	ENSG00000100335	0.126359	7263185	15906	Inter-Cytoband
ENSG00000114902	ENSG00000132153	0.126356	4902046	15907	Inter-Cytoband
ENSG00000101158	ENSG00000124172	0.126353	44259	15908	Intra-Cytoband
ENSG00000126062	ENSG00000164062	0.126348	680747	15909	Intra-Cytoband
ENSG00000104964	ENSG00000141873	0.126344	320706	15910	Intra-Cytoband
ENSG00000198040	ENSG00000214029	0.126343	69525	15911	Intra-Cytoband
ENSG00000095485	ENSG00000107874	0.12634	2190947	15912	Inter-Cytoband
ENSG00000108559	ENSG00000171953	0.126339	12616446	15913	Inter-Cytoband
ENSG00000155229	ENSG00000155287	0.126338	2152198	15914	Inter-Cytoband
ENSG00000135686	ENSG00000164916	0.126337	NA	15916	Trans
ENSG00000108953	ENSG00000196388	0.126337	3643858	15915	Inter-Cytoband
ENSG00000141503	ENSG00000196388	0.126331	154742	15917	Intra-Cytoband
ENSG00000155111	ENSG00000197498	0.126325	372037	15918	Intra-Cytoband
ENSG00000198131	ENSG00000213762	0.126325	614361	15919	Intra-Cytoband
ENSG00000148291	ENSG00000148334	0.126324	5235859	15920	Inter-Cytoband
ENSG00000137207	ENSG00000157593	0.12632	742269	15921	Intra-Cytoband
ENSG00000083817	ENSG00000152433	0.126317	208089	15922	Intra-Cytoband
ENSG00000149923	ENSG00000169221	0.126317	281124	15923	Intra-Cytoband
ENSG00000129696	ENSG00000147419	0.126316	5740075	15924	Inter-Cytoband
ENSG00000167005	ENSG00000184939	0.126316	12100957	15925	Inter-Cytoband
ENSG00000083535	ENSG00000253797	0.126315	20757368	15926	Inter-Cytoband
ENSG00000111786	ENSG00000135108	0.126314	3319680	15927	Inter-Cytoband
ENSG00000099940	ENSG00000100084	0.126313	1528285	15928	Intra-Cytoband
ENSG00000117650	ENSG00000137807	0.126313	NA	15929	Trans
ENSG00000137656	ENSG00000197798	0.12631	9463244	15930	Inter-Cytoband
ENSG00000100325	ENSG00000100395	0.126308	11416597	15931	Inter-Cytoband
