healthy	luma	healthy_n	luma_n	jaccard
123	431	2	2	0
123	432	2	2	0
123	433	2	2	0
123	434	2	2	0
123	435	2	2	0
123	436	2	4	0
123	437	2	2	0
123	438	2	2	0
123	439	2	2	0
123	440	2	2	0
123	441	2	2	0
123	442	2	2	0
123	443	2	6	0
123	444	2	2	0
123	445	2	2	0
123	446	2	3	0
123	447	2	2	0
123	448	2	2	0
123	449	2	2	0
123	450	2	2	0
123	451	2	2	0
123	452	2	2	0
123	453	2	2	0
123	454	2	2	0
123	455	2	3	0
123	456	2	2	0
123	457	2	2	0
123	458	2	2	0
123	459	2	3	0
123	460	2	2	0
123	461	2	2	0
123	462	2	2	0
123	463	2	2	0
123	464	2	4	0
123	465	2	2	0
123	466	2	2	0
123	467	2	2	0
123	468	2	2	0
123	469	2	2	0
123	470	2	2	0
123	471	2	2	0
123	472	2	2	0
123	473	2	4	0
123	474	2	2	0
123	475	2	2	0
123	476	2	2	0
123	477	2	2	0
123	478	2	2	0
123	479	2	2	0
123	480	2	4	0
123	481	2	9	0
123	482	2	7	0
123	483	2	2	0
123	484	2	2	0
123	485	2	2	0
123	486	2	2	0
123	487	2	2	0
123	488	2	2	0
123	489	2	2	0
123	490	2	6	0
123	491	2	2	0
123	492	2	2	0
123	493	2	2	0
123	494	2	2	0
123	495	2	2	0
123	496	2	2	0
123	497	2	2	0
123	498	2	2	0
123	499	2	2	0
123	500	2	2	0
123	501	2	2	0
123	502	2	2	0
123	503	2	2	0
123	504	2	2	0
123	505	2	2	0
123	506	2	2	0
123	507	2	2	0
123	508	2	2	0
123	509	2	2	0
123	510	2	2	0
123	511	2	2	0
123	512	2	2	0
123	513	2	2	0
123	514	2	2	0
123	515	2	2	0
123	516	2	2	0
123	517	2	2	0
123	518	2	2	0
123	519	2	12	0
123	520	2	2	0
123	521	2	5	0
123	522	2	2	0
123	523	2	2	0
123	524	2	3	0
123	525	2	2	0
123	526	2	2	0
123	527	2	13	0
123	528	2	2	0
123	529	2	2	0
123	530	2	2	0
123	531	2	2	0
123	532	2	3	0
123	533	2	3	0
123	534	2	2	0
123	535	2	2	0
123	536	2	2	0
123	537	2	2	0
123	538	2	2	0
123	539	2	2	0
123	540	2	2	0
123	541	2	2	0
123	542	2	8	0
123	543	2	3	0
123	544	2	2	0
123	545	2	2	0
123	546	2	2	0
123	547	2	2	0
123	548	2	2	0
123	549	2	2	0
123	550	2	2	0
123	551	2	2	0
123	552	2	2	0
123	553	2	2	0
123	554	2	2	0
123	555	2	2	0
123	556	2	2	0
123	557	2	2	0
123	558	2	2	0
123	559	2	2	0
123	560	2	2	0
123	561	2	3	0
123	562	2	2	0
123	563	2	2	0
123	564	2	2	0
123	565	2	2	0
123	566	2	2	0
123	567	2	2	0
123	568	2	2	0
123	569	2	4	0
123	570	2	2	0
123	571	2	2	0
123	572	2	2	0
123	573	2	10	0
123	574	2	4	0
123	575	2	2	0
123	576	2	2	0
123	577	2	2	0
123	578	2	2	0
123	579	2	2	0
123	580	2	2	0
123	581	2	2	0
123	582	2	2	0
123	583	2	2	0
123	584	2	2	0
123	585	2	2	0
123	586	2	2	0
123	587	2	2	0
123	588	2	2	0
123	589	2	2	0
123	590	2	2	0
123	591	2	2	0
123	592	2	2	0
123	593	2	3	0
123	594	2	2	0
123	595	2	2	0
123	596	2	2	0
123	597	2	2	0
123	598	2	2	0
123	599	2	2	0
123	600	2	2	0
123	601	2	2	0
123	602	2	3	0
123	603	2	2	0
123	604	2	2	0
123	605	2	2	0
123	606	2	2	0
123	607	2	2	0
123	608	2	2	0
123	609	2	3	0
123	610	2	2	0
123	611	2	2	0
123	612	2	2	0
123	613	2	2	0
123	614	2	2	0
123	615	2	2	0
123	616	2	2	0
123	617	2	3	0
123	618	2	2	0
123	619	2	2	0
123	620	2	2	0
123	621	2	2	0
123	622	2	2	0
123	623	2	2	0
123	624	2	2	0
123	625	2	3	0
123	626	2	2	0
123	627	2	2	0
123	628	2	5	0
123	629	2	2	0
123	630	2	2	0
123	631	2	2	0
123	632	2	2	0
123	633	2	2	0
123	634	2	2	0
123	635	2	2	0
123	636	2	2	0
123	637	2	2	0
123	638	2	2	0
123	639	2	2	0
123	640	2	3	0
123	641	2	2	0
123	642	2	2	0
123	643	2	3	0
123	644	2	2	0
123	645	2	2	0
123	646	2	2	0
123	647	2	2	0
123	648	2	2	0
123	649	2	2	0
123	650	2	2	0
123	651	2	2	0
123	652	2	2	0
123	653	2	2	0
123	654	2	2	0
123	655	2	2	0
123	656	2	3	0
123	657	2	2	0
123	658	2	2	0
123	659	2	2	0
123	660	2	2	0
124	1	2	2	0
124	2	2	118	0
124	662	2	151	0
124	3	2	145	0
124	667	2	109	0
124	669	2	58	0
124	671	2	1804	5.54016620498615e-4
124	4	2	67	0
124	5	2	90	0
124	6	2	6	0
124	7	2	70	0
124	672	2	22	0
124	8	2	2	0
124	9	2	35	0
124	10	2	26	0
124	11	2	3	0
124	12	2	30	0
124	13	2	6	0
124	666	2	162	0
124	674	2	61	0
124	14	2	43	0
124	15	2	2	0
124	16	2	2	0
124	673	2	114	0
124	676	2	59	0
124	17	2	8	0
124	18	2	2	0
124	665	2	86	0
124	19	2	6	0
124	664	2	107	0
124	20	2	2	0
124	21	2	36	0
124	22	2	19	0
124	23	2	107	0
124	24	2	34	0
124	675	2	109	0
124	25	2	2	0
124	26	2	2	0
124	27	2	2	0
124	661	2	86	0
124	28	2	2	0
124	29	2	4	0
124	30	2	2	0
124	31	2	6	0
124	663	2	79	0
124	32	2	4	0
124	33	2	3	0
124	34	2	2	0
124	35	2	8	0
124	36	2	2	0
124	37	2	5	0
124	38	2	4	0
124	39	2	2	0
124	40	2	3	0
124	41	2	10	0
124	42	2	66	0
124	43	2	2	0
124	44	2	9	0
124	45	2	3	0
124	46	2	2	0
124	47	2	7	0
124	48	2	2	0
124	49	2	2	0
124	50	2	15	0
124	51	2	2	0
124	52	2	5	0
124	53	2	2	0
124	54	2	2	0
124	55	2	2	0
124	56	2	3	0
124	57	2	2	0
124	58	2	3	0
124	59	2	2	0
124	60	2	2	0
124	61	2	2	0
124	62	2	7	0
124	63	2	3	0
124	64	2	2	0
124	677	2	42	0
124	65	2	2	0
124	66	2	2	0
124	668	2	63	0
124	67	2	3	0
124	68	2	2	0
124	69	2	4	0
124	70	2	2	0
124	71	2	26	0
124	72	2	6	0
124	73	2	3	0
124	74	2	3	0
124	75	2	3	0
124	76	2	2	0
124	77	2	6	0
124	78	2	2	0
124	79	2	2	0
124	80	2	3	0
124	81	2	2	0
124	82	2	2	0
124	83	2	91	0
124	84	2	2	0
124	85	2	2	0
124	86	2	2	0
124	87	2	20	0
124	670	2	56	0
124	88	2	5	0
124	89	2	2	0
124	678	2	23	0
124	90	2	7	0
124	91	2	2	0
124	92	2	2	0
124	93	2	2	0
124	94	2	2	0
124	95	2	7	0
124	96	2	4	0
124	97	2	2	0
124	98	2	2	0
124	99	2	2	0
124	100	2	2	0
124	101	2	2	0
124	102	2	2	0
124	103	2	2	0
124	104	2	2	0
124	105	2	2	0
124	106	2	3	0
124	107	2	11	0
124	108	2	2	0
124	109	2	2	0
124	110	2	2	0
124	111	2	11	0
124	112	2	3	0
124	113	2	2	0
124	114	2	2	0
124	115	2	11	0
124	116	2	2	0
124	117	2	3	0
124	118	2	3	0
124	119	2	2	0
124	120	2	2	0
124	121	2	14	0
124	122	2	3	0
124	123	2	4	0
124	124	2	3	0
124	125	2	3	0
124	126	2	8	0
124	127	2	2	0
124	128	2	2	0
124	129	2	3	0
124	130	2	2	0
124	131	2	3	0
124	132	2	2	0
124	133	2	5	0
124	134	2	2	0
124	135	2	2	0
124	136	2	20	0
124	137	2	2	0
124	138	2	23	0
124	139	2	10	0
124	140	2	5	0
124	141	2	2	0
124	142	2	7	0
124	143	2	3	0
124	144	2	2	0
124	145	2	2	0
124	146	2	2	0
124	147	2	2	0
124	148	2	2	0
124	149	2	2	0
124	150	2	2	0
124	151	2	4	0
124	152	2	2	0
124	153	2	2	0
124	154	2	4	0
124	155	2	3	0
124	156	2	2	0
124	157	2	3	0
124	158	2	8	0
124	159	2	2	0
124	160	2	20	0
124	161	2	5	0
124	162	2	2	0
124	163	2	2	0
124	164	2	3	0
124	165	2	2	0
124	166	2	3	0
124	167	2	4	0
124	168	2	2	0
124	169	2	2	0
124	170	2	5	0
124	171	2	3	0
124	172	2	2	0
124	173	2	3	0
124	174	2	2	0
124	175	2	2	0
124	176	2	2	0
124	177	2	2	0
124	178	2	2	0
124	179	2	2	0
124	180	2	3	0
124	181	2	3	0
124	182	2	2	0
124	183	2	2	0
124	184	2	11	0
124	185	2	2	0
124	186	2	2	0
124	187	2	2	0
124	188	2	2	0
124	189	2	2	0
124	190	2	2	0
124	191	2	2	0
124	192	2	2	0
124	193	2	3	0
124	194	2	2	0
124	195	2	5	0
124	196	2	2	0
124	197	2	2	0
124	198	2	5	0
124	199	2	4	0
124	200	2	7	0
124	201	2	2	0
124	202	2	4	0
124	203	2	12	0
124	204	2	3	0
124	205	2	2	0
124	206	2	2	0
124	207	2	2	0
124	208	2	2	0
124	209	2	2	0
124	210	2	2	0
124	211	2	2	0
124	212	2	2	0
124	213	2	3	0
124	214	2	2	0
124	215	2	3	0
124	216	2	2	0
124	217	2	2	0
124	218	2	2	0
124	219	2	6	0
124	220	2	2	0
124	221	2	2	0
124	222	2	8	0
124	223	2	2	0
124	224	2	2	0
124	225	2	2	0
124	226	2	2	0
124	227	2	2	0
124	228	2	4	0
124	229	2	2	0
124	230	2	2	0
124	231	2	16	0
124	232	2	2	0
124	233	2	2	0
124	234	2	2	0
124	235	2	2	0
124	236	2	2	0
124	237	2	2	0
124	238	2	2	0
124	239	2	2	0
124	240	2	3	0
124	241	2	2	0
124	242	2	4	0
124	243	2	2	0
124	244	2	3	0
124	245	2	2	0
124	246	2	2	0
124	247	2	3	0
124	248	2	2	0
124	249	2	2	0
124	250	2	2	0
124	251	2	2	0
124	252	2	2	0
124	253	2	3	0
124	254	2	2	0
124	255	2	6	0
124	256	2	3	0
124	257	2	2	0
124	258	2	4	0
124	259	2	2	0
124	260	2	2	0
124	261	2	3	0
124	262	2	2	0
124	263	2	2	0
124	264	2	2	0
124	265	2	2	0
124	266	2	2	0
124	267	2	2	0
124	268	2	2	0
124	269	2	2	0
124	270	2	2	0
124	271	2	4	0
124	272	2	2	0
124	273	2	2	0
124	274	2	2	0
124	275	2	5	0
124	276	2	3	0
124	277	2	2	0
124	278	2	3	0
124	279	2	2	0
124	280	2	2	0
124	281	2	2	0
124	282	2	2	0
124	283	2	2	0
124	284	2	2	0
124	285	2	2	0
124	286	2	2	0
124	287	2	2	0
124	288	2	2	0
124	289	2	2	0
124	290	2	2	0
124	291	2	2	0
124	292	2	2	0
124	293	2	2	0
124	294	2	2	0
124	295	2	6	0
124	296	2	2	0
124	297	2	2	0
124	298	2	3	0
124	299	2	2	0
124	300	2	3	0
124	301	2	2	0
124	302	2	2	0
124	303	2	2	0
124	304	2	2	0
124	305	2	3	0
124	306	2	2	0
124	307	2	2	0
124	308	2	2	0
124	309	2	2	0
124	310	2	2	0
124	311	2	2	0
124	312	2	5	0
124	313	2	2	0
124	314	2	2	0
124	315	2	5	0
124	316	2	2	0
124	317	2	3	0
124	318	2	2	0
124	319	2	2	0
124	320	2	2	0
124	321	2	2	0
124	322	2	2	0
124	323	2	2	0
124	324	2	2	0
124	325	2	2	0
124	326	2	2	0
124	327	2	2	0
124	328	2	2	0
124	329	2	3	0
124	330	2	2	0
124	331	2	2	0
124	332	2	2	0
124	333	2	2	0
124	334	2	2	0
124	335	2	2	0
124	336	2	2	0
124	337	2	3	0
124	338	2	2	0
124	339	2	2	0
124	340	2	2	0
124	341	2	2	0
124	342	2	2	0
124	343	2	2	0
124	344	2	2	0
124	345	2	3	0
124	346	2	2	0
124	347	2	2	0
124	348	2	2	0
124	349	2	2	0
124	350	2	2	0
124	351	2	2	0
124	352	2	6	0
124	353	2	2	0
124	354	2	2	0
124	355	2	2	0
124	356	2	14	0
124	357	2	3	0
124	358	2	3	0
124	359	2	3	0
124	360	2	2	0
124	361	2	2	0
124	362	2	2	0
124	363	2	3	0
124	364	2	2	0
124	365	2	2	0
124	366	2	2	0
124	367	2	2	0
124	368	2	2	0
124	369	2	2	0
124	370	2	4	0
124	371	2	2	0
124	372	2	2	0
124	373	2	2	0
124	374	2	2	0
124	375	2	5	0
124	376	2	2	0
124	377	2	2	0
124	378	2	3	0
124	379	2	2	0
124	380	2	2	0
124	381	2	2	0
124	382	2	2	0
124	383	2	2	0
124	384	2	2	0
124	385	2	2	0
124	386	2	4	0
124	387	2	2	0
124	388	2	2	0
124	389	2	2	0
124	390	2	2	0
124	391	2	3	0
124	392	2	2	0
124	393	2	2	0
124	394	2	2	0
124	395	2	2	0
124	396	2	2	0
124	397	2	2	0
124	398	2	2	0
124	399	2	3	0
124	400	2	2	0
124	401	2	2	0
124	402	2	2	0
124	403	2	2	0
124	404	2	2	0
124	405	2	2	0
124	406	2	4	0
124	407	2	2	0
124	408	2	2	0
124	409	2	2	0
124	410	2	3	0
124	411	2	2	0
124	412	2	4	0
124	413	2	5	0
124	414	2	2	0
124	415	2	2	0
124	416	2	2	0
124	417	2	2	0
124	418	2	2	0
124	419	2	3	0
124	420	2	2	0
124	421	2	3	0
124	422	2	2	0
124	423	2	2	0
124	424	2	2	0
124	425	2	2	0
124	426	2	2	0
124	427	2	4	0
124	428	2	3	0
124	429	2	2	0
124	430	2	2	0
124	431	2	2	0
124	432	2	2	0
124	433	2	2	0
124	434	2	2	0
124	435	2	2	0
124	436	2	4	0
124	437	2	2	0
124	438	2	2	0
124	439	2	2	0
124	440	2	2	0
124	441	2	2	0
124	442	2	2	0
124	443	2	6	0
124	444	2	2	0
124	445	2	2	0
124	446	2	3	0
124	447	2	2	0
124	448	2	2	0
124	449	2	2	0
124	450	2	2	0
124	451	2	2	0
124	452	2	2	0
124	453	2	2	0
124	454	2	2	0
124	455	2	3	0
124	456	2	2	0
124	457	2	2	0
124	458	2	2	0
124	459	2	3	0
124	460	2	2	0
124	461	2	2	0
124	462	2	2	0
124	463	2	2	0
124	464	2	4	0
124	465	2	2	0
124	466	2	2	0
124	467	2	2	0
124	468	2	2	0
124	469	2	2	0
124	470	2	2	0
124	471	2	2	0
124	472	2	2	0
124	473	2	4	0
124	474	2	2	0
124	475	2	2	0
124	476	2	2	0
124	477	2	2	0
124	478	2	2	0
124	479	2	2	0
124	480	2	4	0
124	481	2	9	0
124	482	2	7	0
124	483	2	2	0
124	484	2	2	0
124	485	2	2	0
124	486	2	2	0
124	487	2	2	0
124	488	2	2	0
124	489	2	2	0
124	490	2	6	0
124	491	2	2	0
124	492	2	2	0
124	493	2	2	0
124	494	2	2	0
124	495	2	2	0
124	496	2	2	0
124	497	2	2	0
124	498	2	2	0
124	499	2	2	0
124	500	2	2	0
124	501	2	2	0
124	502	2	2	0
124	503	2	2	0
124	504	2	2	0
124	505	2	2	0
124	506	2	2	0
124	507	2	2	0
124	508	2	2	0
124	509	2	2	0
124	510	2	2	0
124	511	2	2	0
124	512	2	2	0
124	513	2	2	0
124	514	2	2	0
124	515	2	2	0
124	516	2	2	0
124	517	2	2	0
124	518	2	2	0
124	519	2	12	0
124	520	2	2	0
124	521	2	5	0
124	522	2	2	0
124	523	2	2	0
124	524	2	3	0
124	525	2	2	0
124	526	2	2	0
124	527	2	13	0
124	528	2	2	0
124	529	2	2	0
124	530	2	2	0
124	531	2	2	0
124	532	2	3	0
124	533	2	3	0
124	534	2	2	0
124	535	2	2	0
124	536	2	2	0
124	537	2	2	0
124	538	2	2	0
124	539	2	2	0
124	540	2	2	0
124	541	2	2	0
124	542	2	8	0
124	543	2	3	0
124	544	2	2	0
124	545	2	2	0
124	546	2	2	0
124	547	2	2	0
124	548	2	2	0
124	549	2	2	0
124	550	2	2	0
124	551	2	2	0
124	552	2	2	0
124	553	2	2	0
124	554	2	2	0
124	555	2	2	0
124	556	2	2	0
124	557	2	2	0
124	558	2	2	0
124	559	2	2	0
124	560	2	2	0
124	561	2	3	0
124	562	2	2	0
124	563	2	2	0
124	564	2	2	0
124	565	2	2	0
124	566	2	2	0
124	567	2	2	0
124	568	2	2	0
124	569	2	4	0
124	570	2	2	0
124	571	2	2	0
124	572	2	2	0
124	573	2	10	0
124	574	2	4	0
124	575	2	2	0
124	576	2	2	0
124	577	2	2	0
124	578	2	2	0
124	579	2	2	0
124	580	2	2	0
124	581	2	2	0
124	582	2	2	0
124	583	2	2	0
124	584	2	2	0
124	585	2	2	0
124	586	2	2	0
124	587	2	2	0
124	588	2	2	0
124	589	2	2	0
124	590	2	2	0
124	591	2	2	0
124	592	2	2	0
124	593	2	3	0
124	594	2	2	0
124	595	2	2	0
124	596	2	2	0
124	597	2	2	0
124	598	2	2	0
124	599	2	2	0
124	600	2	2	0
124	601	2	2	0
124	602	2	3	0
124	603	2	2	0
124	604	2	2	0
124	605	2	2	0
124	606	2	2	0
124	607	2	2	0
124	608	2	2	0
124	609	2	3	0
124	610	2	2	0
124	611	2	2	0
124	612	2	2	0
124	613	2	2	0
124	614	2	2	0
124	615	2	2	0
124	616	2	2	0
124	617	2	3	0
124	618	2	2	0
124	619	2	2	0
124	620	2	2	0
124	621	2	2	0
124	622	2	2	0
124	623	2	2	0
124	624	2	2	0
124	625	2	3	0
124	626	2	2	0
124	627	2	2	0
124	628	2	5	0
124	629	2	2	0
124	630	2	2	0
124	631	2	2	0
124	632	2	2	0
124	633	2	2	0
124	634	2	2	0
124	635	2	2	0
124	636	2	2	0
124	637	2	2	0
124	638	2	2	0
124	639	2	2	0
124	640	2	3	0
124	641	2	2	0
124	642	2	2	0
124	643	2	3	0
124	644	2	2	0
124	645	2	2	0
124	646	2	2	0
124	647	2	2	0
124	648	2	2	0
124	649	2	2	0
124	650	2	2	0
124	651	2	2	0
124	652	2	2	0
124	653	2	2	0
124	654	2	2	0
124	655	2	2	0
124	656	2	3	0
124	657	2	2	0
124	658	2	2	0
124	659	2	2	0
124	660	2	2	0
125	1	2	2	0
125	2	2	118	0
125	662	2	151	0
125	3	2	145	0
125	667	2	109	0
125	669	2	58	0
125	671	2	1804	0
125	4	2	67	0
125	5	2	90	0
125	6	2	6	0
125	7	2	70	0
125	672	2	22	0
125	8	2	2	0
125	9	2	35	0
125	10	2	26	0
125	11	2	3	0
125	12	2	30	0
125	13	2	6	0
125	666	2	162	0
125	674	2	61	0
125	14	2	43	0
125	15	2	2	0
125	16	2	2	0
125	673	2	114	0
125	676	2	59	0
125	17	2	8	0
125	18	2	2	0
125	665	2	86	0
125	19	2	6	0
125	664	2	107	0
125	20	2	2	0
125	21	2	36	0
125	22	2	19	0
125	23	2	107	0
125	24	2	34	0
125	675	2	109	0
125	25	2	2	0
125	26	2	2	0
125	27	2	2	0
125	661	2	86	0
125	28	2	2	0
125	29	2	4	0
125	30	2	2	0
125	31	2	6	0
125	663	2	79	0
125	32	2	4	0
125	33	2	3	0
125	34	2	2	0
125	35	2	8	0
125	36	2	2	0
125	37	2	5	0
125	38	2	4	0.2
125	39	2	2	0
125	40	2	3	0
125	41	2	10	0
125	42	2	66	0
125	43	2	2	0
125	44	2	9	0
125	45	2	3	0
125	46	2	2	0
125	47	2	7	0
125	48	2	2	0
125	49	2	2	0
125	50	2	15	0
125	51	2	2	0
125	52	2	5	0
125	53	2	2	0
125	54	2	2	0
125	55	2	2	0
125	56	2	3	0
125	57	2	2	0
125	58	2	3	0
125	59	2	2	0
125	60	2	2	0
125	61	2	2	0
125	62	2	7	0
125	63	2	3	0
125	64	2	2	0
125	677	2	42	0
125	65	2	2	0
125	66	2	2	0
125	668	2	63	0
125	67	2	3	0
125	68	2	2	0
125	69	2	4	0
125	70	2	2	0
125	71	2	26	0
125	72	2	6	0
125	73	2	3	0
125	74	2	3	0
125	75	2	3	0
125	76	2	2	0
125	77	2	6	0
125	78	2	2	0
125	79	2	2	0
125	80	2	3	0
125	81	2	2	0
125	82	2	2	0
125	83	2	91	0
125	84	2	2	0
125	85	2	2	0
125	86	2	2	0
125	87	2	20	0
125	670	2	56	0
125	88	2	5	0
125	89	2	2	0
125	678	2	23	0
125	90	2	7	0
125	91	2	2	0
125	92	2	2	0
125	93	2	2	0
125	94	2	2	0
125	95	2	7	0
125	96	2	4	0
125	97	2	2	0
125	98	2	2	0
125	99	2	2	0
125	100	2	2	0
125	101	2	2	0
125	102	2	2	0
125	103	2	2	0
125	104	2	2	0
125	105	2	2	0
125	106	2	3	0
125	107	2	11	0
125	108	2	2	0
125	109	2	2	0
125	110	2	2	0
125	111	2	11	0
125	112	2	3	0
125	113	2	2	0
125	114	2	2	0
125	115	2	11	0
125	116	2	2	0
125	117	2	3	0
125	118	2	3	0
125	119	2	2	0
125	120	2	2	0
125	121	2	14	0
125	122	2	3	0
125	123	2	4	0
125	124	2	3	0
125	125	2	3	0
125	126	2	8	0
125	127	2	2	0
125	128	2	2	0
125	129	2	3	0
125	130	2	2	0
125	131	2	3	0
125	132	2	2	0
125	133	2	5	0
125	134	2	2	0
125	135	2	2	0
125	136	2	20	0
125	137	2	2	0
125	138	2	23	0
125	139	2	10	0
125	140	2	5	0
125	141	2	2	0
125	142	2	7	0
125	143	2	3	0
125	144	2	2	0
125	145	2	2	0
125	146	2	2	0
125	147	2	2	0
125	148	2	2	0
125	149	2	2	0
125	150	2	2	0
125	151	2	4	0
125	152	2	2	0
125	153	2	2	0
125	154	2	4	0
125	155	2	3	0
125	156	2	2	0
125	157	2	3	0
125	158	2	8	0
125	159	2	2	0
125	160	2	20	0
125	161	2	5	0
125	162	2	2	0
125	163	2	2	0
125	164	2	3	0
125	165	2	2	0
125	166	2	3	0
125	167	2	4	0
125	168	2	2	0
125	169	2	2	0
125	170	2	5	0
125	171	2	3	0
125	172	2	2	0
125	173	2	3	0
125	174	2	2	0
125	175	2	2	0
125	176	2	2	0
125	177	2	2	0
125	178	2	2	0
125	179	2	2	0
125	180	2	3	0
125	181	2	3	0
125	182	2	2	0
125	183	2	2	0
125	184	2	11	0
125	185	2	2	0
125	186	2	2	0
125	187	2	2	0
125	188	2	2	0
125	189	2	2	0
125	190	2	2	0
125	191	2	2	0
125	192	2	2	0
125	193	2	3	0
125	194	2	2	0
125	195	2	5	0
125	196	2	2	0
125	197	2	2	0
125	198	2	5	0
125	199	2	4	0
125	200	2	7	0
125	201	2	2	0
125	202	2	4	0
125	203	2	12	0
125	204	2	3	0
125	205	2	2	0
125	206	2	2	0
125	207	2	2	0
125	208	2	2	0
125	209	2	2	0
125	210	2	2	0
125	211	2	2	0
125	212	2	2	0
125	213	2	3	0
125	214	2	2	0
125	215	2	3	0
125	216	2	2	0
125	217	2	2	0
125	218	2	2	0
125	219	2	6	0
125	220	2	2	0
125	221	2	2	0
125	222	2	8	0
125	223	2	2	0
125	224	2	2	0
125	225	2	2	0
125	226	2	2	0
125	227	2	2	0
125	228	2	4	0
125	229	2	2	0
125	230	2	2	0
125	231	2	16	0
125	232	2	2	0
125	233	2	2	0
125	234	2	2	0
125	235	2	2	0
125	236	2	2	0
125	237	2	2	0
125	238	2	2	0
125	239	2	2	0
125	240	2	3	0
125	241	2	2	0
125	242	2	4	0
125	243	2	2	0
125	244	2	3	0
125	245	2	2	0
125	246	2	2	0
125	247	2	3	0
125	248	2	2	0
125	249	2	2	0
125	250	2	2	0
125	251	2	2	0
125	252	2	2	0
125	253	2	3	0
125	254	2	2	0
125	255	2	6	0
125	256	2	3	0
125	257	2	2	0
125	258	2	4	0
125	259	2	2	0
125	260	2	2	0
125	261	2	3	0
125	262	2	2	0
125	263	2	2	0
125	264	2	2	0
125	265	2	2	0
125	266	2	2	0
125	267	2	2	0
125	268	2	2	0
125	269	2	2	0
125	270	2	2	0
125	271	2	4	0
125	272	2	2	0
125	273	2	2	0
125	274	2	2	0
125	275	2	5	0
125	276	2	3	0
125	277	2	2	0
125	278	2	3	0
125	279	2	2	0
125	280	2	2	0
125	281	2	2	0
125	282	2	2	0
125	283	2	2	0
125	284	2	2	0
125	285	2	2	0
125	286	2	2	0
125	287	2	2	0
125	288	2	2	0
125	289	2	2	0
125	290	2	2	0
125	291	2	2	0
125	292	2	2	0
125	293	2	2	0
125	294	2	2	0
125	295	2	6	0
125	296	2	2	0
125	297	2	2	0
125	298	2	3	0
125	299	2	2	0
125	300	2	3	0
125	301	2	2	0
125	302	2	2	0
125	303	2	2	0
125	304	2	2	0
125	305	2	3	0
125	306	2	2	0
125	307	2	2	0
125	308	2	2	0
125	309	2	2	0
125	310	2	2	0
125	311	2	2	0
125	312	2	5	0
125	313	2	2	0
125	314	2	2	0
125	315	2	5	0
125	316	2	2	0
125	317	2	3	0
125	318	2	2	0
125	319	2	2	0
125	320	2	2	0
125	321	2	2	0
125	322	2	2	0
125	323	2	2	0
125	324	2	2	0
125	325	2	2	0
125	326	2	2	0
125	327	2	2	0
125	328	2	2	0
125	329	2	3	0
125	330	2	2	0
125	331	2	2	0
125	332	2	2	0
125	333	2	2	0
125	334	2	2	0
125	335	2	2	0
125	336	2	2	0
125	337	2	3	0
125	338	2	2	0
125	339	2	2	0
125	340	2	2	0
125	341	2	2	0
125	342	2	2	0
125	343	2	2	0
125	344	2	2	0
125	345	2	3	0
125	346	2	2	0
125	347	2	2	0
125	348	2	2	0
125	349	2	2	0
125	350	2	2	0
125	351	2	2	0
125	352	2	6	0
125	353	2	2	0
125	354	2	2	0
125	355	2	2	0
125	356	2	14	0
125	357	2	3	0
125	358	2	3	0
125	359	2	3	0
125	360	2	2	0
125	361	2	2	0
125	362	2	2	0
125	363	2	3	0
125	364	2	2	0
125	365	2	2	0
125	366	2	2	0
125	367	2	2	0
125	368	2	2	0
125	369	2	2	0
125	370	2	4	0
125	371	2	2	0
125	372	2	2	0
125	373	2	2	0
125	374	2	2	0
125	375	2	5	0
125	376	2	2	0
125	377	2	2	0
125	378	2	3	0
125	379	2	2	0
125	380	2	2	0
125	381	2	2	0
125	382	2	2	0
125	383	2	2	0
125	384	2	2	0
125	385	2	2	0
125	386	2	4	0
125	387	2	2	0
125	388	2	2	0
125	389	2	2	0
125	390	2	2	0
125	391	2	3	0
125	392	2	2	0
125	393	2	2	0
125	394	2	2	0
125	395	2	2	0
125	396	2	2	0
125	397	2	2	0
125	398	2	2	0
125	399	2	3	0
125	400	2	2	0
125	401	2	2	0
125	402	2	2	0
125	403	2	2	0
125	404	2	2	0
125	405	2	2	0
125	406	2	4	0
125	407	2	2	0
125	408	2	2	0
125	409	2	2	0
125	410	2	3	0
125	411	2	2	0
125	412	2	4	0
125	413	2	5	0
125	414	2	2	0
125	415	2	2	0
125	416	2	2	0
125	417	2	2	0
125	418	2	2	0
125	419	2	3	0
125	420	2	2	0
125	421	2	3	0
125	422	2	2	0
125	423	2	2	0
125	424	2	2	0
125	425	2	2	0
125	426	2	2	0
125	427	2	4	0
125	428	2	3	0
125	429	2	2	0
125	430	2	2	0
125	431	2	2	0
125	432	2	2	0
125	433	2	2	0
125	434	2	2	0
125	435	2	2	0
125	436	2	4	0
125	437	2	2	0
125	438	2	2	0
125	439	2	2	0
125	440	2	2	0
125	441	2	2	0
125	442	2	2	0
125	443	2	6	0
125	444	2	2	0
125	445	2	2	0
125	446	2	3	0
125	447	2	2	0
125	448	2	2	0
125	449	2	2	0
125	450	2	2	0
125	451	2	2	0
125	452	2	2	0
125	453	2	2	0
125	454	2	2	0
125	455	2	3	0
125	456	2	2	0
125	457	2	2	0
125	458	2	2	0
125	459	2	3	0
125	460	2	2	0
125	461	2	2	0
125	462	2	2	0
125	463	2	2	0
125	464	2	4	0
125	465	2	2	0
125	466	2	2	0
125	467	2	2	0
125	468	2	2	0
125	469	2	2	0
125	470	2	2	0
